AgeHrs,CaptureWt,BirthWt,MotherStatus,mum_age,mum_age_sq,BirthYear,Sex,FROH_chr1,FROH_chr2,FROH_chr3,FROH_chr4,FROH_chr5,FROH_chr6,FROH_chr7,FROH_chr8,FROH_chr9,FROH_chr10,FROH_chr11,FROH_chr12,FROH_chr13,FROH_chr14,FROH_chr15,FROH_chr16,FROH_chr17,FROH_chr18,FROH_chr19,FROH_chr20,FROH_chr21,FROH_chr22,FROH_chr23,FROH_chr24,FROH_chr25,FROH_chr26,FROH_chr27,FROH_chr28,FROH_chr29,FROH_chr30,FROH_chr31,FROH_chr32,FROH_chr33,FROHsum,FROH_sum_div,Day_seq,Code_anon,MumCode_anon
12,6.69999980926514,6.51999980926514,Naïve,3,9,2002,2,0,0.309210204839433,0.0681806004218308,0,0.0572253317960703,0.182131918561988,0,0,0,0.0691720307989051,0.0277530598576153,0.18724532520427,0,0,0.152943072055653,0,0.0665749594434751,0.0917807858111045,0.0628292313324898,0,0,0.133244430950102,0,0.124710298865978,0,0.0514341423954013,0,0.238457193957891,0.0636210640308324,0,0,0,0.0368987773589016,1.92341242768194,0.0582852250812709,46,C0127,M0871
144,8.30000019073486,6.14000019073486,Winter yeld,5,25,1987,2,0.0378001619953029,0,0.191674432514284,0.341243272274775,0.124145287294144,0,0,0.120855453760568,0.0277864953020379,0,0,0.026812084332707,0,0.102766582174147,0,0.190683575732051,0,0,0.126903586496672,0.0845096219035024,0,0,0,0,0.149557298417259,0,0,0,0,0.0998051043594715,0,0.0676573932693216,0,1.69220034982624,0.0512787984795831,45,C5068,M0079
48,9.10000038146973,8.38000038146973,Milk,8,64,1990,1,0,0.0497937347647903,0.359482657148875,0,0.0520609568525708,0.114530958377844,0,0.117040172147236,0.0277864953020379,0,0,0,0,0,0.0568296527376455,0,0,0.0451100044506278,0,0.024443879188443,0.360081762748034,0.0391694734140084,0,0,0.0843245798729969,0,0,0,0,0,0.363549797953151,0,0,1.69420412495826,0.0513395189381291,28,C2631,M0079
6,6,5.91,Milk,9,81,1991,1,0.0878165237543798,0.0872986418606496,0.180820458406848,0.174220858210291,0.0250979637092995,0.217743906725851,0,0.19465876015602,0.0889685235426242,0,0.0542245021855963,0.0826287005185673,0,0.332884378834302,0,0.154599091602087,0.0388436344867519,0.10119520524868,0.0755365484151929,0.170453513306782,0,0.0689752740382533,0.0464884615064505,0,0,0.09532184583181,0.0527038531238885,0.100901967886855,0,0,0,0,0.0324259083326778,2.46380852168386,0.0746608642934502,27,C3071,M0079
24,6,5.64,Milk,10,100,1992,1,0,0,0.085211800197623,0.0670935499666432,0,0,0,0.224382527547535,0.0969984562729059,0,0,0.293949598674816,0,0,0.0301970350011503,0,0.184099896580785,0,0,0.0566577073929437,0,0,0,0,0.259790408239844,0.104003860557616,0,0.0586152266853687,0,0,0.296596215057789,0,0,1.75759628217502,0.053260493399243,30,C4595,M0079
18,6.5,6.23,Naïve,4,16,2002,1,0,0.0566294009341836,0,0.154539736165813,0.066053868489567,0,0,0,0.196049804827454,0.0613503672946565,0.231900656760107,0.097192986106986,0.238495677375815,0,0.0449561367983379,0.398077438411523,0,0.0393531542308494,0.152303160781465,0.0492452773973881,0,0.0357797924371945,0.0829051411896938,0.0560344894385972,0,0.119011140302266,0.0512588305257346,0.168916582175168,0.0766167932927907,0.0783750527825925,0,0,0.184495651722267,2.63954113944045,0.0799860951345591,35,C5997,M0275
48,7.30000019073486,6.58000019073486,Milk,5,25,2003,1,0.0386407727790246,0,0,0,0.0962356983774334,0,0,0.0813601814983018,0.0259166338155113,0,0.0383733980882425,0.0685789032578933,0,0,0,0,0.113280756519889,0.236903921501979,0.147983589246359,0.0532039063439095,0,0.0926150618089346,0.126227513984836,0,0.116692231251435,0.0531255063016955,0.0610421101518135,0,0,0.0573461361471737,0.0847039756005986,0,0.05089672197446,1.54312701864949,0.0467614248075603,43,C2691,M0275
8,6.30000019073486,6.18000019073486,Milk,6,36,2004,2,0.0313527755070445,0,0,0.104361867315977,0,0,0.0608120097338301,0,0,0,0.0286324850925594,0.178538504319842,0.0983263974851799,0,0,0.0683081159016203,0,0,0.0478408894952599,0.0909682657682317,0,0,0,0.256875461654081,0.235429485372284,0.0754991688477368,0,0,0.156783391348437,0.10991314338584,0.0556421567580773,0,0.0833478561674644,1.68263197415346,0.0509888477016201,34,C1713,M0275
36,7.40000009536743,6.86000009536743,True yeld,8,64,2006,1,0.0386407727790246,0,0.0458205089807093,0.0379532731679741,0.0959413282338858,0.0896780011613171,0,0.156069219793772,0.103067226291472,0,0.129677411314067,0.213385278323403,0.100006923447742,0,0.0696815807568292,0,0,0.157308052018476,0.153187246990857,0.112749906501329,0.39024304310611,0,0.102730451956832,0.269358776486928,0,0,0.116119241420255,0.172365143542999,0,0.0377863731895359,0.242634449907611,0,0.0396892289988725,2.87409343837,0.0870937405566667,27,C5942,M0275
48,8.10000038146973,7.38000038146973,True yeld,6,36,2000,2,0.0332492219358596,0,0,0.0461907524490971,0.0319833591373486,0.137061628596291,0,0,0.0881863842787274,0.219996367705155,0.29281068103119,0,0,0,0.0931325693130324,0,0.070802372783392,0.0956393270110169,0.0622595353297287,0.0232290155503355,0,0,0.04235539599523,0.0769621236496105,0.0738186420312246,0,0.0531523720179639,0.186386508875177,0.0944236115929497,0.0975612104634629,0.116859185369234,0,0.228881227421531,2.16494149253756,0.0656042876526532,28,C4681,M0735
48,7,6.28,Naïve,5,25,2004,2,0.0996509826857607,0.0565374752619026,0.0630963967332329,0.149766895358652,0.253752310276521,0,0,0.105546530575858,0,0,0.124887486240733,0.123339755891611,0.0413514658665228,0.0687877058181482,0,0,0.0441184263435169,0.0592030812099426,0,0,0,0,0.272921042220355,0.0521209682559307,0.105334074044064,0.271163693366784,0.128608421769956,0,0,0,0,0.0525869212770323,0.0383463711068215,2.11112000430334,0.0639733334637377,34,C3334,M0895
8,4,3.88,Winter yeld,6,36,2005,1,0.0640740594927166,0,0.0630963967332329,0,0.0193276098520169,0.0995436415381964,0,0.103005026467305,0,0,0.0588710085002778,0,0,0,0.0492728943789894,0.108050995714552,0,0.139416464857831,0.240016734358688,0.0994507481273711,0.112609549610176,0.147340650695882,0,0,0.112879053746823,0.367383420037816,0,0.0457478409280337,0,0,0,0.0689242308488859,0.0325070571897106,1.93151738307851,0.0585308297902577,48,C1726,M0895
12,6.30000019073486,6.12000019073486,True yeld,8,64,2007,2,0.0413348876702542,0.11417253085441,0,0,0,0,0,0.0509326602050106,0.0252709086800461,0.074203949840906,0,0.644186343366415,0.0679873146697854,0,0,0.136184768130467,0,0.0938228825079993,0.0786236328696398,0.0309509141008597,0.0680035897769059,0,0,0,0.105334074044064,0.0992807213494064,0.0463061812308359,0.324725421208449,0,0,0.146536013728361,0.216000890134649,0,2.36385768436846,0.0716320510414686,32,C0944,M0895
24,7.5,7.14,Milk,9,81,2008,1,0,0,0.106711634736061,0,0,0,0,0.0509326602050106,0.052546653007634,0.18526737193964,0.113877215549882,0.0320337700407092,0.155633881820862,0,0,0,0.0878399553987345,0.180501813745105,0.204916851263834,0.135562021113553,0.0488116552048345,0,0.111553259379823,0.0761395530242588,0,0.106057096741556,0,0,0.131534101852046,0.0648744379302119,0.180709825024445,0.170096085762299,0.0453429985820066,2.24094284232251,0.0679073588582577,50,C3437,M0895
8,5.69999980926514,5.57999980926514,True yeld,11,121,2010,1,0.0386701390067195,0,0,0,0,0.249375919846168,0,0.103005026467305,0.068780873003942,0.0871305512685255,0.0283443015112803,0.239240380782932,0.0519123630899293,0.0588859900414442,0.0964402471518246,0,0.136745662316068,0.142691292015844,0.0923505750872489,0.0343097707790573,0.152018711615685,0.0332046371083637,0,0,0.131057291683568,0,0,0,0,0.0728790272749718,0,0,0,1.81704276005088,0.0550619018197236,36,C1511,M0895
7,7.40000009536743,7.29500009536743,True yeld,13,169,2012,2,0.0265802200603258,0,0.0532798581139136,0,0,0.0695624885900741,0,0.0471987694945172,0.0235107216738473,0,0,0.484213267395988,0,0,0.10495378982458,0,0.128809361003511,0.0864991330320264,0.0520262943431085,0,0.0412760851137911,0.0315637745090805,0,0,0.185520379068823,0.0863703768561579,0,0.0457478409280337,0.0415357285668561,0.115431025567831,0.0640559328407433,0.263362999000245,0,1.95149804598345,0.059136304423741,27,C5116,M0895
8,2.59999990463257,2.47999990463257,Milk,14,196,2013,1,0,0.0555772227973779,0,0.112563822287678,0.0694994566233483,0.0960715908298576,0,0.223591996184162,0.104792143209681,0,0.0301596479324162,0.0662299622893469,0,0.0352782772350161,0.0607757214604661,0.167233799414327,0,0.106746217413662,0.04478743356315,0.246835021486725,0.144894983763211,0,0.0372441032972295,0.0694654023927233,0.0348431291463995,0.311481032994756,0,0,0.258864074395509,0.0507921269474627,0.26816823847245,0,0.034147771854344,2.6300431759913,0.0796982780603424,48,C0486,M0895
36,7.40000009536743,6.86000009536743,Naïve,4,16,1990,2,0.0700596977770349,0.0969462342814576,0.0888403180907893,0.0712066743805721,0.0270956853016048,0.0751342453430384,0,0.0813906514656782,0.125339311689195,0,0.196092595140359,0.0388786417348226,0.0516127857693928,0.0421863835588218,0,0.120807860134913,0.266214741151042,0.164274852800308,0,0.144548011614334,0.112456699091766,0.206030352929547,0,0.139674673010515,0.0742590407888884,0.104328493629946,0.0553737464729281,0,0.206923472007896,0,0.142997832984151,0,0.0575437172605901,2.76021671840959,0.0836429308608967,35,C3853,M0923
72,8.30000019073486,7.22000019073486,Summer yeld,5,25,1991,1,0.0308607955868618,0.0871639303254944,0.135334882653873,0.0461907524490971,0.0348182190155128,0,0,0.0487088014664368,0.187366300050659,0,0,0,0,0.192678850150562,0.0383316243751251,0.0673840264970539,0.180488185047793,0.227157798110064,0,0.135729701060613,0,0.0964154476611505,0.0411343902987116,0,0.047721164831456,0,0.0515145092359148,0.0670303453606232,0,0,0.108901962770336,0,0,1.82493168694734,0.0553009602105254,28,C2831,M0923
4,7.59999990463257,7.53999990463257,Summer yeld,7,49,1993,1,0,0,0,0,0.274824932210195,0,0,0,0.114275978231156,0,0.280933651664228,0,0,0.161914785735477,0.0425441841392227,0.275202819962475,0.0430201466139351,0,0.0796936139375287,0.0923195893226331,0.0495492047789753,0.14488281632071,0.0350647944861588,0.198094932798244,0.107326007290297,0,0.151687691842347,0.0549512603544198,0.131525507176805,0.0691582416959777,0,0,0.182106431195048,2.48907658975583,0.0754265633259344,49,C1540,M0923
6,8,7.91,Milk,8,64,1994,1,0.0713138108100808,0,0.0558444809908968,0,0.189162277990346,0,0,0.0628815198570551,0.0527290002739128,0,0.0452764692900782,0.0852212223346705,0,0,0,0.200558725145663,0.0944156636064259,0,0.0353277180706973,0.0363079378936238,0.0828690723957391,0.0313895053681267,0,0.145664237019183,0,0,0.0634491016152291,0,0,0,0.0796079520059841,0,0.034147771854344,1.36616646652206,0.0413989838340017,34,C5718,M0923
12,6.80000019073486,6.62000019073486,Milk,9,81,1995,1,0,0,0.113080199670975,0.0662144615070395,0.0248657208936178,0,0,0.0813906514656782,0.101985200142484,0,0.0308281962673995,0,0,0.0429872127112947,0.0614242888668983,0.181387989697972,0,0,0,0.0179299829647193,0.131096519717447,0.266289723792206,0,0.165560712018675,0,0.0597880241235652,0.09241690271415,0.0670303453606232,0,0,0,0.19745599073292,0,1.70173212264766,0.0515676400802323,43,C5674,M0923
120,8.19999980926514,6.39999980926514,Milk,10,100,1996,1,0,0,0.119972280153412,0.170443134483514,0,0,0,0,0,0,0,0.0256489932819563,0,0.274279920345069,0.049132515732261,0.0731120072240327,0,0.180394370542291,0.0702019982481381,0.164255606367181,0,0.0572419323119833,0,0,0.113121188109,0,0,0,0.0744754174094996,0.126948692477821,0.078772133590725,0.126089096857547,0,1.70408928713443,0.0516390693071039,40,C4998,M0923
24,9.10000038146973,8.74000038146973,True yeld,12,144,1998,1,0,0.193095077780568,0.0551046525356436,0,0.173945987842843,0.0677478558983133,0,0.0982001442340883,0.0575071675973064,0.209709366561563,0.0998037971341368,0,0,0,0.0756066750296152,0.251141255544631,0,0,0.0493460959018235,0.114201864986721,0.104240459610092,0,0,0.0582258144571018,0,0,0,0.142833688646389,0.229172843436008,0.0737064717775228,0,0,0,2.05358921897436,0.0622299763325565,32,C2937,M0923
120,10,8.2,Milk,13,169,1999,2,0.0398756739790788,0,0.0654864368512839,0,0.0864444552524953,0.190495002488605,0,0.192371717083211,0.194585850105498,0.0504065727895856,0.0397778657442959,0.0289320972859706,0,0.328411630003906,0.0499171702248254,0,0,0,0.149644318883679,0.0594689576360431,0.0344535299263261,0.116512554978618,0.0538001484180069,0,0.379462468679455,0,0.0559879798920436,0,0.134928951521138,0.0545187943385088,0.0456787488273945,0,0,2.35116092490997,0.0712473007548475,71,C0762,M0923
15,6.19999980926514,5.97499980926514,True yeld,9,81,1987,2,0.0327293551695691,0.0658714620615885,0,0.0704703523307409,0.0929016084640514,0,0,0.163872224721486,0.0962315186903442,0.121547280138122,0.054352155533102,0.0722954452370534,0,0,0.0730029087326661,0.0702675212966876,0,0.0289652896754381,0.0390341596567077,0.0278026507211022,0.0376623126291821,0.0299192310697103,0,0,0,0,0.0881555082091389,0.118019018250863,0.0825870969959916,0.0310158738622087,0,0.170690670283872,0.0552547950565886,1.62264843878621,0.0491711648117035,61,C4813,M0337
72,7.5,6.42,True yeld,11,121,1989,1,0,0.0635867363274283,0.0453823692717158,0.0541590499851182,0,0,0.0858340598305718,0,0.0807256487953192,0.0612839473691666,0.0389739847184165,0.0330453552035951,0,0,0.120456383249703,0,0,0.0461189512261688,0,0.0382830305672696,0.141070019038689,0,0.0721580942105945,0,0.0948886071214549,0,0,0.165994057004413,0,0,0,0,0,1.14196029391962,0.0346048573915038,45,C2951,M0337
192,11,8.12,True yeld,9,81,1989,2,0.119607135828283,0.0969462342814576,0.062302449770981,0,0.079066634705575,0.358956997996289,0,0.114765338607612,0.0364335178663729,0,0.12195415137605,0.0285098538347996,0.192308217206942,0.409584398120505,0.368429924801342,0.0760162732535699,0,0.127224965020133,0,0,0.11092481559853,0,0.583434393260104,0.266262380846039,0.11136549811513,0,0,0,0,0,0,0.156728176242066,0.105383798669144,3.52620515540092,0.106854701678816,36,C1066,M0176
120,9,7.2,Milk,11,121,1991,1,0,0,0.180502156370977,0,0.141200908483789,0,0,0.0737437490107809,0.0586021352256085,0,0.0244743772703754,0,0.163324049096597,0.0454439571517718,0.0843697124640591,0,0,0.0469582294969479,0.055672557202034,0.0719382592103933,0.077245924767859,0.0640642762273863,0.288889926021327,0,0,0,0.07183792087126,0,0.171080523826008,0,0.12217001821175,0,0.0369414760040422,1.77846015691297,0.0538927320276657,35,C1864,M0176
9,5.09999990463257,4.96499990463257,Summer yeld,5,25,2006,2,0,0,0,0,0.0274399977428753,0,0.0877886590048948,0.0596617402696529,0.0710975253932102,0,0,0.0396746623454205,0,0.0354198203844122,0,0,0.116779123715951,0.0199518282657997,0.056196222427836,0.217902113410891,0,0,0.122707437294457,0.18439580061193,0,0,0,0.160939342760988,0.0689758760640302,0.0390325052600453,0.12662496734178,0,0.0473549784073695,1.48194260070154,0.0449073515364104,33,C3861,M0001
5,4,3.925,Milk,6,36,2007,1,0.13055472059393,0,0.0629240338535161,0.115252512086557,0,0.0686910475105217,0,0.353380914003859,0.079729246025314,0.240206172182754,0.0370636003703787,0.0824156147537309,0.0429499274284956,0.185703338829301,0,0,0.121608161111928,0.381815041134018,0.127865916341842,0.0219549119038493,0.0320727803751291,0,0,0.262949941043009,0.0758981202332061,0.0775034260768875,0,0,0,0,0.217682156194001,0,0,2.71822158205223,0.0823703509712796,50,C2266,M0001
23,6.59999990463257,6.25499990463257,True yeld,8,64,2009,1,0.0319550850893995,0.0981450449800399,0,0,0.0861588788121872,0.284837540495895,0,0.0596617402696529,0.084596162732905,0.157266191013449,0.148054099415075,0.230808985168725,0.236209955901226,0,0,0,0.0731277989903732,0.172600957590626,0.0719429343430459,0.173968583666195,0.150195610687537,0.084894674449904,0.0485367335534828,0.324400696998621,0.109966937504057,0.0830875269121757,0.0679371891263867,0.0403544200922864,0.120758198410525,0,0.18021957561697,0,0,3.11968552182074,0.0945359249036588,31,C0812,M0001
4,3.90000009536743,3.84000009536743,Milk,9,81,2010,1,0.254213429717358,0,0,0,0.157320671865049,0,0,0.147179422770977,0.0584882684350803,0.0986675524569473,0.149370898602386,0.0961536145363772,0.131080041360015,0,0.213283625022598,0,0.165984674431725,0.0916065692776287,0.235759747310142,0.0445247732682517,0,0,0.0911345572399361,0.456597134112897,0.124648669460817,0,0,0.264178494893866,0,0,0,0,0,2.78019214476205,0.0842482468109712,41,C5332,M0001
7,4.5,4.395,Winter yeld,10,100,2011,1,0.0473944547786461,0,0,0,0.0266029485071757,0,0,0.15060543573804,0.068199235532235,0,0,0.0633748189398192,0.0413136411470212,0.0351588188323344,0.24688179615493,0.0815101169918585,0.0471542871700112,0,0,0,0,0,0,0.269413325054945,0,0.155657178275816,0.0412898563893218,0.118019018250863,0,0,0.196924071501481,0.123052806525857,0.0498328487345972,1.76238465852495,0.0534055957128773,39,C2456,M0001
5,5.30000019073486,5.22500019073486,True yeld,12,144,2013,2,0.0747669893489759,0.160591454457311,0.117076304499042,0,0.0872110361287331,0.34793326158923,0,0.313419596677822,0.0378725010014837,0.155310712375578,0.132134113641131,0.11659535505017,0.228188178062652,0,0.104161402024803,0,0,0.106527657600227,0.192123126596231,0.0199800959532036,0.269715839038233,0,0,0.0489175138949109,0,0,0.520167772355023,0.15790622522674,0.298305933048609,0,0,0,0.0434329181214714,3.53233798669158,0.10704054505126,29,C4263,M0001
4,3.20000004768372,3.14000004768372,True yeld,14,196,2015,1,0.13395591950087,0,0.271387269655084,0,0.0449213974279375,0.130662541911135,0.154334181313258,0.151836838980587,0.0415489018630763,0.0842332868620993,0.0298418896793663,0.128308645259998,0,0.0648774447135176,0,0.130419411752906,0,0.0938307699983561,0,0.0297848885245164,0,0,0.0766400668810095,0.219243260435066,0,0,0.134196121489595,0.14077073244415,0.0978522910330185,0,0.150465513083063,0.0495989512277966,0.0434329181214714,2.40214324215788,0.0727922194593296,27,C2370,M0001
8,4.90000009536743,4.78000009536743,Naïve,3,9,2004,1,0,0,0,0,0.0209808186401931,0.0728477564601759,0,0.41288674930785,0.0718163425456464,0,0.0756206635617006,0.0331227973212344,0,0,0.185212516540434,0,0.0648038062549845,0.109077750021816,0,0.0756646537007845,0.179378678875317,0,0,0,0.080427450571813,0.107061235313238,0.0903908950044488,0.206967082737677,0,0.0812224762809258,0.139437176206915,0.0894744985497598,0.229237213350519,2.32563056124543,0.0704736533710737,41,C1591,M0408
48,7.30000019073486,6.58000019073486,True yeld,5,25,2006,2,0.0487027816117579,0,0,0,0,0.075111697931029,0,0,0.288634706286064,0.0450044128724254,0.114256776538767,0.235662900778826,0,0,0.316033390423482,0,0.0451713529696032,0.179707896494977,0.0889433248664206,0.0305793176846666,0.152002742516144,0.0404044884490171,0.0587753598236636,0,0,0,0.102932978139106,0,0.0708409676424906,0.104494544335092,0.0484805494766546,0,0,2.04574018884019,0.0619921269345511,37,C4342,M0408
5,8.89999961853027,8.82499961853027,Summer yeld,10,100,2011,1,0,0.0576050956526652,0.062302449770981,0.142996357667243,0,0,0,0,0.20616214917142,0,0.0431830299255103,0.0564884275558925,0.0988789016388675,0,0.0717271467413846,0,0,0.26338477098151,0.108959191588388,0.103595320738951,0.0375303189767135,0.0703488447467895,0.133020437089869,0,0.0483762618133986,0,0,0.0855318511522495,0,0.331165636166234,0,0.134956079275435,0.0479281513037269,2.10414042195723,0.0637618309684008,32,C2683,M0408
14,6.5,6.29,True yeld,12,144,2013,1,0.0803279646072347,0,0.112584056666355,0.181525584339977,0,0,0.0618980043560971,0,0.0938137860566588,0,0,0.0274778986363241,0.0690856309114027,0,0.265854381888917,0,0.197366132730568,0.165898260518161,0.0542028987143561,0.111754675779661,0.0994234819630818,0.0587442625341953,0.0360329931022789,0,0,0,0,0.225614310049,0,0.0359107248125668,0.157512003198557,0.346571099715642,0.264552837902983,2.64615098848402,0.0801863935904248,31,C3310,M0408
8,6.5,6.38,Naïve,4,16,2002,2,0,0,0.129386107619923,0,0.0677145871745182,0.0529819627454647,0,0.17660820424969,0.116587718326515,0,0.0638095429098903,0,0.0643713684718881,0.204755950204919,0.0531612394872567,0,0,0,0,0,0.0587340366357978,0,0,0.0581691576644194,0,0,0.0503487879217098,0.0500021200236019,0.121536863440397,0.161847188759507,0,0,0,1.4300148356355,0.0433337828980454,56,C5423,M0547
